tenant_id,name,email,phone,age,marital_status,employment_status,job_title,employer_name,income,credit_score,previous_rental_history,property_id,property_type,property_location,rent_amount,lease_start_date,lease_end_date,deposit_amount,payment_status
8380a77c-7d11-45f3-8fc1-c27a21e7881f,Kenneth Gomez,beth98@example.net,+254742290832,40,Widowed,Student,Sub,Luna-Horn,20226.51,650,Average,803adce0-8066-4266-956d-e94f5c97d7ec,Single-family Home,South Ruthfurt,8706.26,2022-10-06,2025-08-04,5684.25,Late
1db05c04-851d-449d-b45b-b8caf7a2b2c5,Kelly Adams,lmarks@example.com,+254743441221,29,Single,Employed,Building services engineer,"Hayes, Wagner and Charles",134797.43,301,Average,851b417a-8438-4f50-9cf6-8e47fd19d1c9,Single-family Home,West Joshuaburgh,29023.25,2022-07-08,2025-03-04,8800.98,Default
660d1bcb-8423-41b4-9638-cfa9a15d5c84,Kelly Wheeler,changbrandon@example.net,+254735610334,56,Widowed,Self-Employed,Minerals surveyor,Decker and Sons,138150.3,775,Poor,32774f65-e38d-499c-a599-02a098ccb738,Condominium,East Monicamouth,28511.96,2024-02-22,2026-03-29,9790.37,Default
23f6c4e6-10e0-4f49-8dd0-3c09eab1cbc0,Michelle Gray,jmendez@example.com,+254756628242,58,Single,Retired,"Pilot, airline",Clark LLC,46179.1,827,Poor,f10cc6fc-8b4c-4eb0-9c2c-ca871ccf86bc,Apartment,Sabrinashire,7725.73,2022-10-29,2025-05-28,5482.66,Late
02f8801e-6187-47e7-8944-d24dfe014b7f,Derek Gould,mccarthyedward@example.com,+254791753968,54,Divorced,Self-Employed,"Nurse, adult",Garrett PLC,67114.43,633,Average,9b729da0-9ef7-414a-8aca-7b887cb312a6,Condominium,West Laurenshire,6102.29,2023-03-25,2025-12-02,8722.45,Late
63bed8d7-c195-48c8-8e2e-b9a8947b655a,Sean Reyes,thompsondaniel@example.net,+254742606670,46,Married,Self-Employed,Chief Technology Officer,"Palmer, Perry and Ware",72654.44,673,Good,4ca902d4-34c9-4dfa-8a73-03f3ff755c63,Apartment,North Jenniferstad,45779.35,2022-12-13,2025-12-08,6876.92,On-time
feda48cf-2341-4c7b-aa5c-d85b132affa8,Michael Lara,lindsay36@example.org,+254751482575,54,Single,Retired,Administrator,"Humphrey, Ellis and Miller",160888.68,546,Average,fa363092-9ff1-49f9-bd0b-3f400e5953bc,Apartment,Meganland,35882.82,2022-05-24,2025-04-18,6309.23,Late
88ce2fb8-b73e-4768-8c0e-5b3fb02d1e25,Luis Mcguire,summersmatthew@example.net,+254761112887,33,Divorced,Self-Employed,Insurance account manager,Warren-Keller,84213.29,644,Poor,c2ba820f-830a-4d42-9733-31e8a378f77f,Apartment,Johnfort,13155.91,2023-09-05,2024-12-19,5677.1,Late
1287745d-fd8c-4237-9017-9a19bf4fb05e,Elizabeth Benton,cgonzales@example.com,+254734208898,60,Single,Employed,Health and safety adviser,"Owens, Brown and Neal",168611.51,571,Good,c09d961d-527f-4b95-88a8-20c99302f5cb,Condominium,Davisville,40236.6,2022-12-16,2025-12-23,9750.46,Default
8cac3600-1573-4982-a279-aa41ba317cfe,Christopher Davis,keithbeth@example.com,+254734256700,53,Divorced,Student,Osteopath,Cortez-Wallace,130353.53,395,Good,ce182b10-a877-4fdd-8f96-03356a9c95f9,Apartment,Port Brandon,48952.79,2023-12-24,2025-12-16,8982.12,Late
b4cc4fab-d01d-4eed-9bd0-b4bb5d67bac5,Amanda Hicks,samanthamiller@example.org,+254725950655,34,Married,Student,"Secretary, company","Perkins, Watson and Davidson",117592.11,669,Average,535945e0-f141-4149-843e-459a46f3993a,Condominium,Amyfurt,11327.52,2024-04-09,2024-07-15,9830.82,On-time
bceb8b0c-c76e-4e77-bf20-ede917503685,Cynthia White,susan81@example.org,+254748234416,69,Divorced,Student,"Research officer, political party","Coleman, Price and Cooper",31646.35,411,Good,d2d97e6b-ab10-45f0-99b2-db4126b9a05e,Single-family Home,Cantufort,8343.82,2023-11-13,2025-07-14,9032.83,Default
e443641f-8975-4abe-88be-3e0a314e1c75,Cheryl Clark,naustin@example.net,+254739334678,66,Single,Retired,Land/geomatics surveyor,Smith-Schaefer,169837.09,346,Average,2c98ed84-86ba-411a-ae53-604c091825c7,Apartment,Brandichester,20348.68,2022-10-31,2026-04-26,6992.89,On-time
391b53fb-c3ce-4ac3-886c-b79ffa2d15fc,Stacy Frye,curtis74@example.net,+254786106621,38,Married,Unemployed,"Surveyor, mining",Warren Group,131136.26,397,Good,bdbb4024-64ef-46a8-a1a7-c9c4dd6524bb,Condominium,Port Kayla,25433.03,2024-05-15,2025-05-15,5664.34,Late
742f58e9-c344-41ad-83ab-1b73b9930b9a,Paula Gibson,jbell@example.net,+254782633513,38,Widowed,Student,"Buyer, industrial",Martinez-Carroll,63350.52,327,Poor,0a11c4ef-b6b2-48c6-a686-d11924b0bc05,Single-family Home,New Stevenfort,23970.12,2022-07-21,2025-10-21,9904.44,On-time
34bd13dd-9a84-4b9f-9749-e3d76f1fe40e,Tanya Griffith,lisabryant@example.com,+254750004756,41,Divorced,Unemployed,Theatre manager,Barker Inc,57541.73,465,Poor,40e72893-a22d-4842-b084-543dfa2c6d08,Apartment,Melissamouth,43590.96,2023-05-25,2024-12-03,5263.64,On-time
24ee2ec9-855d-4d4f-9d58-7a7a2b81d6ad,Jason Martinez,staceygill@example.net,+254782062261,52,Divorced,Employed,Radio broadcast assistant,James-Kim,102430.78,496,Poor,03e1ba12-d8a2-4dcf-b1da-f2af3f379e8e,Apartment,Johnmouth,33375.34,2023-08-21,2025-05-11,6257.91,On-time
60e2a22e-c903-4a1c-a61b-67bfb868b5c1,Stuart Harris,sydneywatts@example.org,+254739228548,50,Married,Unemployed,Human resources officer,Norton PLC,168251.09,706,Good,a3d02fe8-c9e9-49f9-9273-f10dc5800cf1,Single-family Home,Port Andrewfurt,26930.77,2023-01-23,2024-11-05,6420.79,Late
7fb86554-329b-4264-839e-347304366016,Christopher Little,ebrennan@example.com,+254754241244,37,Widowed,Student,Public relations account executive,Carpenter LLC,185028.74,569,Average,6c3bdd20-f8a6-4e31-8cec-7f9d14e10549,Condominium,Barrstad,13559.62,2022-10-05,2025-05-09,6558.64,Late
68f9241a-81bd-4521-b732-f45ed2eb430e,Heidi Lopez,nathan49@example.com,+254719225839,57,Single,Retired,Theatre manager,White and Sons,86168.01,507,Poor,b54f5492-64ba-4ab8-825b-5c9ea68b04b2,Single-family Home,West Carrie,12471.1,2023-07-05,2024-05-27,8917.36,On-time
021b2409-0673-49a4-843f-6413f325ba9d,Christina Love,jeremy40@example.net,+254727028789,24,Married,Self-Employed,"Geologist, wellsite","Miller, Cochran and Daniels",100037.05,681,Average,7b7001e5-a08c-470b-b025-9e5b1d7ff713,Condominium,Stacyland,21527.9,2023-04-06,2025-04-10,9350.85,On-time
c0ee3a5f-082a-4f64-b3b5-3b8d0734f015,Deborah Yang,johnsoncarolyn@example.org,+254799287640,24,Widowed,Student,"Nurse, learning disability","Webb, Scott and Griffith",149491.85,574,Average,5ab4238a-cae9-4542-82a4-5579e800b4b9,Apartment,Christinefurt,42788.52,2022-08-22,2026-03-09,5482.26,On-time
b6ad9895-353d-40d8-b528-f79214086215,Derrick Chan,samantha62@example.com,+254742730326,28,Married,Retired,"Clinical scientist, histocompatibility and immunogenetics","Bryant, Webb and Brown",52729.97,365,Good,834b5dee-c7a5-4c70-bc25-5b3e94bd52fd,Condominium,North Sherriton,49799.8,2024-02-12,2025-08-09,8118.31,On-time
700f6ced-aded-4f83-8e16-e5bec0f0af7e,Stephanie Anderson,lisacantu@example.com,+254773715937,29,Single,Employed,"Scientist, research (physical sciences)","Sutton, Torres and Conner",105356.8,772,Good,893d71e0-9fb2-4f92-a6a9-a514b650a615,Single-family Home,Smithchester,9820.21,2024-01-17,2024-08-25,8701.63,Default
272776f9-9bf7-40b6-8916-345ac7347f6e,Larry Baker,melissapreston@example.com,+254763435462,37,Single,Unemployed,Information systems manager,Hicks-Brady,62523.23,348,Average,c3ed1b75-0782-4dfa-9f47-e022c918a840,Apartment,South Jasonland,46884.28,2023-02-09,2025-06-03,5801.53,Late
7e843fab-a555-47ae-943b-9a566a377b8c,Stephen Collins,jennifer92@example.net,+254751574941,49,Widowed,Retired,Clinical biochemist,Jones and Sons,96407.24,549,Poor,c82f014f-3ef8-4eaa-be70-7c44b66b024c,Single-family Home,Stevenborough,25603.98,2022-12-03,2024-11-20,6481.61,Default
ab4c2a59-9dbb-4d09-8b49-dd71b90bfd8e,Diana Atkins,michaelbush@example.net,+254771487559,67,Single,Self-Employed,Copy,Johnson LLC,132131.63,415,Average,16a8e635-d06f-4fba-a5e3-907c6b560250,Condominium,Fordport,20764.99,2023-07-24,2025-02-04,9276.86,Default
f60d2316-0601-48a2-8686-4e6c2a4aa80e,Anthony Clark,lbonilla@example.com,+254774388941,51,Widowed,Unemployed,Systems developer,"Jackson, Fletcher and Kennedy",171569.32,508,Average,d82dcd17-d035-43c9-871b-b364b1ca59f0,Condominium,East Brooke,9772.57,2023-11-07,2025-07-03,6789.77,On-time
60bfbea4-38cc-4be2-8caa-8cc69d9eb16f,Melissa Cooley,johnsonaustin@example.net,+254723885996,26,Married,Student,Legal executive,"Haley, Morrison and Powell",135976.63,682,Good,4af000c8-3b2a-4617-a1de-7f3829ee7073,Apartment,West Joshua,45216.87,2022-09-03,2025-05-11,8837.3,Default
01744127-035e-4d0a-8872-68f160fa2ec8,Natasha Rodriguez,bwong@example.org,+254734814129,42,Married,Student,Database administrator,Chavez PLC,142141.13,362,Average,668b7bd1-1c5f-4db9-b861-7a84dd31a063,Single-family Home,North Susan,38905.33,2023-10-31,2024-06-26,8392.46,Late
8e4afae2-e5fa-4020-bc3c-5d89b2ce7dd0,Tiffany Sherman,andrewsstephen@example.com,+254781650626,22,Married,Student,"Psychotherapist, child","Miles, Holmes and Holmes",104510.29,484,Average,749910da-2fa1-4b62-9b2e-e9f3bfe92c8e,Condominium,Hillhaven,16345.23,2022-10-12,2024-11-26,5445.23,Default
a30c8922-413b-471d-9619-680ea8ac93e7,Rhonda Curtis,penningtonanne@example.net,+254769090355,46,Widowed,Student,Media buyer,James-Skinner,147019.77,459,Good,92cdb9ca-45c8-411e-9eb0-dd831ce610b5,Condominium,Davidton,41051.85,2024-01-17,2025-08-11,9628.88,Late
3214784e-023d-4e10-8a85-ffb3d175cf0b,Christopher Morris,laura59@example.net,+254758855232,44,Divorced,Student,Transport planner,"Lewis, Johnson and Valdez",129257.37,740,Good,898528b1-103f-4c3a-91be-902c978412e9,Apartment,Martintown,42522.33,2022-11-21,2025-09-26,8204.97,Default
5f98bf0e-9e53-49b3-bdb0-10df3329c973,Mrs. Elizabeth Ewing,joseschroeder@example.net,+254725830837,70,Widowed,Employed,Outdoor activities/education manager,Rodriguez and Sons,119716.11,370,Poor,54135f1f-4833-4a5d-a9fa-fb37faadc668,Single-family Home,New Jordanside,37787.75,2022-08-09,2026-03-07,8240.54,Late
7025c85f-0b79-4304-9018-5476d0111e1f,Nathan Shaw,jsmith@example.org,+254775709672,62,Single,Employed,Armed forces operational officer,"Johnson, Lynch and Adams",25599.84,573,Average,0927e586-6147-47d6-a559-f53d72519ee5,Apartment,Port Brandon,42969.1,2023-04-28,2026-04-23,9439.82,Default
f651ea31-d6c2-4c58-b898-2d01b3093244,Cheryl Smith,catherinechurch@example.net,+254734822138,58,Married,Employed,Estate manager/land agent,Stewart PLC,24713.6,693,Poor,e04da850-971e-4749-b386-38e9f922a566,Single-family Home,Carlamouth,47128.28,2023-11-06,2026-03-12,8470.12,Late
bd098769-44db-4087-becf-81ae5ada526e,Jim Foley,jasonjohnson@example.com,+254725961166,51,Widowed,Student,Corporate investment banker,Griffin PLC,69315.93,705,Good,c1605e00-2a6c-48a4-aff3-a5e8dfd5298f,Single-family Home,Braymouth,10662.49,2022-08-31,2025-01-31,5381.21,On-time
6b29be9b-cc74-4bdc-998f-89595a3770e1,Gabriel Riddle,mark96@example.com,+254781758964,34,Single,Employed,Agricultural engineer,"Williams, Bell and Mendez",168476.56,337,Good,66d5c8af-7b03-4496-8dc0-5a7d7508a059,Single-family Home,Justinfurt,25533.4,2022-12-21,2025-10-12,8353.71,Default
8f3b5add-751b-49b5-a40c-1f9f615c2853,Christie Tucker,burnsrandy@example.org,+254731349158,31,Married,Employed,"Sales professional, IT","Jackson, Odom and Aguilar",36530.53,650,Average,fb86fc5a-3574-42cc-a47a-23ce15482747,Single-family Home,Schmidtside,45511.17,2023-05-20,2024-07-20,8843.83,On-time
ece8a57c-064f-47e2-9557-b130c47c4931,Paul Bonilla,jonesjudy@example.org,+254748698808,22,Married,Retired,Web designer,Williams and Sons,108876.44,314,Poor,7bd8800d-5a9d-421f-ab0d-27ed698b36e6,Condominium,East Kayla,20059.11,2024-04-12,2024-07-14,9010.17,Late
2786f30b-c273-416b-a2a3-d506bd007dbd,David Perry,russellcamacho@example.org,+254787317864,36,Married,Retired,Television floor manager,Hayes Group,90345.95,650,Average,15316d07-4327-4c4c-88c7-956b5080d3bf,Condominium,West Jillbury,47819.08,2023-07-03,2026-03-26,9590.44,Late
4e69099a-7861-447d-94b2-25ab72d92d15,Timothy Barker,nshepherd@example.org,+254798144097,70,Widowed,Unemployed,Water quality scientist,Rogers-Allen,180125.73,360,Good,6fbc924a-5c14-4f52-98db-0011f5f843de,Single-family Home,West Johnside,27457.39,2023-11-03,2024-10-06,6803.0,On-time
4e3bda57-b7a7-450f-8377-c659898588fd,Brian Gonzales,kevin57@example.com,+254742807317,59,Divorced,Employed,Jewellery designer,Gonzalez-Baker,124798.05,336,Poor,77ae711b-caca-45c2-906d-f19655bb42b9,Condominium,Martinezville,40588.3,2022-08-11,2025-02-02,5676.42,Late
d8028fa3-0d35-4a51-87be-2e1f02ad222c,Hunter Williams,marywright@example.org,+254740569735,47,Widowed,Employed,Charity officer,Jimenez-Callahan,165297.68,687,Poor,819ca78d-bb52-4299-b195-b1b84bdbfa8d,Single-family Home,Richardview,31934.88,2023-03-10,2025-12-29,6443.26,On-time
fddb9de6-f2b2-4e59-a3b3-26f4ca9da444,Matthew Walker,moralesryan@example.org,+254765132087,43,Widowed,Employed,"Conservator, furniture",Munoz-Meza,195596.41,736,Poor,cb6204e1-2985-45ea-87d2-be72e06ffe51,Apartment,Kristinaside,37879.47,2023-03-02,2025-07-02,5476.62,Late
f86719aa-15d8-435a-9beb-baee7fbf96de,Taylor Smith,hawkinssamuel@example.org,+254714913393,62,Widowed,Retired,International aid/development worker,Dorsey Ltd,167486.64,805,Good,ed1f45ac-386e-4ed7-918d-28d46b7aac14,Apartment,Jacksonland,26581.69,2023-09-18,2026-01-22,6634.81,Default
06c89ab2-474f-4afa-bf19-29e86d6239e8,John Haney,tylermartin@example.com,+254767793922,51,Single,Student,Theatre director,Johnson-Harrison,148495.32,732,Good,73174083-0cf2-48af-a7f4-4fc11d0069a5,Apartment,West Sean,35397.96,2023-05-28,2025-09-27,9140.88,Default
13259a38-38d8-4870-91a7-9231795dd8ef,Charles Reynolds,lauren25@example.org,+254766998013,29,Single,Employed,Engineering geologist,Morris-Phelps,139431.13,818,Good,72d072f2-ad0c-4da0-9177-1c58bbbba86a,Single-family Home,Ashleyburgh,8455.34,2023-02-25,2025-04-29,7295.75,Late
0b9917f1-d96f-4807-987e-3599e8396ea1,Courtney Campbell,aguilarpaul@example.com,+254745137432,25,Single,Student,"Accountant, chartered certified",West and Sons,32591.57,560,Good,37961d16-2fb4-4280-9580-1d92d8404d5d,Apartment,Smithfort,43408.48,2022-11-26,2025-11-07,9473.71,Late
420f5fd8-5e10-469a-b757-075a2309a8c8,Brooke York,tonyawilliams@example.org,+254728889418,64,Widowed,Retired,Recruitment consultant,Deleon Inc,195899.49,631,Average,2fb2c2a6-4c3a-41b8-abb2-a6d826bb3692,Single-family Home,Christianmouth,22183.83,2024-05-03,2025-03-19,6804.95,Default
512902cb-d58c-4868-a4ec-1e8a2c813a94,Douglas Lee,ryan12@example.com,+254733829631,29,Widowed,Student,Magazine journalist,Thomas PLC,93989.37,674,Average,cecd60a8-669f-4123-96ef-3b10e75b3e51,Apartment,Vasquezborough,17601.82,2023-12-24,2024-09-16,8311.2,Late
14b93026-ab79-45d7-84b8-1e490f990866,Carla Weaver,ronald72@example.org,+254729198434,42,Divorced,Retired,Warden/ranger,"Harper, Barnes and Robinson",194806.8,331,Poor,55b7866e-4eb0-44ec-9cc6-4cfdfd9fabd7,Single-family Home,Port Richard,25039.14,2023-09-14,2025-11-07,9559.57,Late
880cdc6c-ae9b-42fd-be5d-ae98d4bccb87,Michael Young,ivega@example.net,+254799333435,23,Single,Self-Employed,IT trainer,"Shepherd, Weber and Singh",98012.48,812,Good,c830a439-0f84-449a-b012-18baba120a26,Single-family Home,New Joyfurt,13920.97,2022-07-27,2025-03-04,6092.19,Late
49c9286b-8e2f-46bd-b47f-df13a027257f,Chelsea Jackson,jensenwilliam@example.org,+254723347228,20,Divorced,Retired,Private music teacher,Thomas LLC,193438.06,602,Good,d1833c14-1d1d-42ef-a17b-9d929e6381e3,Condominium,East Paulview,43175.03,2023-04-10,2026-04-12,5097.89,On-time
8f8b2d06-55cc-4b1f-833e-bd4d43608275,Anne Robbins,gmunoz@example.org,+254767365126,30,Divorced,Unemployed,"Accountant, chartered management",Robles-Parker,94914.39,710,Average,1fc80e10-8172-42e3-8fc8-58c8983f21bd,Apartment,Ariasmouth,40136.13,2022-08-04,2025-01-08,5702.45,Late
3031604d-bcca-4149-bd28-43e7993107b1,John Fletcher,barberbrooke@example.org,+254772246278,48,Single,Retired,Commercial horticulturist,"Peterson, Conley and Wright",188502.45,651,Poor,b16ff8bc-71b5-452c-bd0b-c242f3760ee6,Single-family Home,Port Rebecca,44034.96,2022-11-20,2024-12-08,5751.0,Late
f6aa4d05-fc4c-4c05-ae72-023f8f696dbc,Lee Moore,marie92@example.org,+254752116585,38,Widowed,Employed,Actuary,Haney-Ortiz,177339.05,358,Good,725d871f-5035-480a-8983-197cfdd71fc7,Single-family Home,Hoovermouth,13975.97,2023-04-05,2025-02-10,7908.71,On-time
0a23aab3-b7e5-4728-81ba-7cb753c3e54c,Evan Logan,dorisshaw@example.org,+254732607078,26,Divorced,Student,Minerals surveyor,Gibson-Hughes,197692.91,519,Average,f9da19c8-154c-416b-bbbc-beae01a42468,Condominium,Robinsonshire,11596.22,2022-10-25,2025-01-03,6674.4,Default
bdf2be48-9a6f-452d-80de-e36563655006,Christina Robinson,omccall@example.com,+254765916820,55,Single,Unemployed,Sales executive,Baker-Huerta,125688.37,749,Average,ecd0640a-57ed-4380-85d1-baa875137415,Apartment,Lake Victoria,31199.16,2023-02-01,2025-02-02,5380.62,Default
7f8b0ae7-378a-4334-8270-5c213d85917a,Jill Freeman,angela56@example.org,+254796501266,40,Divorced,Self-Employed,Applications developer,Johnson LLC,25796.03,816,Good,e5c3d411-4c33-41f6-9441-9eb39aad36ac,Condominium,North Jessica,35355.48,2023-11-09,2024-10-11,6032.56,Late
64853f89-015b-49d7-95b1-3e09b516bf97,Carrie Mcdonald,sbutler@example.com,+254779853999,30,Widowed,Employed,Chief Financial Officer,"Ryan, Cook and Morris",103005.34,787,Poor,15c799b0-2897-4171-a1ce-c220b0e16df3,Single-family Home,Emilyside,12995.32,2022-07-23,2025-01-01,9403.94,On-time
df3fdfc0-a2ee-4b32-9b98-9be6818a0f00,Christina Ortega,vazquezaaron@example.org,+254741529966,30,Divorced,Unemployed,Seismic interpreter,Reed-Garrett,90745.53,388,Good,b68dcc7b-34c3-4b51-881b-ad73813d27a2,Apartment,Timothytown,43366.04,2022-11-02,2024-12-19,9190.98,On-time
d76fd2fe-1886-408d-9865-d7ae00d265cc,Carolyn Reynolds,andrewgonzalez@example.org,+254732005614,49,Widowed,Student,Financial planner,Williams and Sons,77910.4,850,Average,ea87963b-df4e-4658-83d2-0d1eb4d6f794,Single-family Home,Kristenchester,30546.0,2022-06-02,2024-05-28,7031.17,Default
6c2dc70b-4d82-4979-8fa2-fdea3bc5f907,Shawn Wallace,davidbarnes@example.net,+254719105996,34,Widowed,Retired,Trading standards officer,"Bennett, Bradley and Hampton",59292.8,648,Average,c844fc82-07d3-49c4-8e3a-ce348daaad46,Condominium,Johnsontown,16783.03,2022-08-12,2025-01-10,9127.13,Default
3b34f39d-1cd3-4c5f-b298-11738e516ac8,Kristin Higgins,qjohnson@example.net,+254733828252,58,Single,Student,Agricultural consultant,Gomez LLC,143474.02,514,Average,0caff4a0-9cac-41c4-adc3-1725a9a58bb2,Single-family Home,Davidland,18955.6,2023-11-22,2026-03-24,9993.95,Default
0a5157fa-ca65-421b-8dfa-761b760dc986,James Jones,michael60@example.net,+254743626821,32,Widowed,Student,Sub,Johnson-Scott,69411.55,443,Good,fc57ce12-97db-4dfd-a717-1c1bbdecbec3,Single-family Home,Kellyfurt,23012.91,2022-10-13,2024-08-16,6138.68,Late
c9597ef1-9969-4c6a-a64a-0626c57ea53c,Marcus Brock,dana98@example.com,+254762227802,33,Married,Employed,Wellsite geologist,"Wood, Herring and Mercer",80064.6,515,Poor,7d61d5af-2b4d-4d5c-ba84-496ea5e03228,Apartment,Fosterchester,8069.43,2023-08-21,2024-11-02,7448.2,Default
523c0ed9-5d35-4d7d-9af4-13fc8511641c,Michael Perry,bellleslie@example.com,+254720571376,32,Married,Employed,Energy engineer,Cook Ltd,31262.15,377,Poor,dcec0d67-e2f4-481b-b888-a0cf351ee34f,Apartment,Timothyfurt,33017.32,2022-08-17,2026-04-19,8615.27,Late
b08ac473-bb8f-4c60-9826-9152e68bc749,Dana Ayala,elizabeth09@example.com,+254797863422,33,Widowed,Self-Employed,Air traffic controller,Dillon-Espinoza,163806.56,301,Good,309258c9-962f-4e77-b031-52f5a491ad9a,Apartment,New Aaronport,26536.66,2023-01-22,2026-05-14,5931.09,On-time
8c68f182-3ac0-41b4-b2ab-506e0b5cbe91,Tanya Petersen,brandonpreston@example.net,+254755542405,52,Single,Unemployed,Software engineer,"Castro, Anderson and Atkins",63618.29,451,Good,7cfb671c-3770-48a7-89cf-e05aad4df4f8,Apartment,Sandrafort,42099.69,2024-04-15,2025-01-10,8618.3,Default
cf69bba3-fb56-44e2-8c5b-50deec3d5f00,Crystal Wilson,jvaughan@example.org,+254783575282,39,Single,Retired,Financial planner,Wright Ltd,74725.59,457,Average,1dcbd9de-8cd5-4aba-b108-bb6e12d14d4d,Single-family Home,West Julianport,48902.7,2023-02-27,2026-03-05,6956.75,Late
d74b2074-6de5-4c42-bd38-5482c8847b5d,Roy Martinez,brownjennifer@example.net,+254796828768,44,Widowed,Self-Employed,Neurosurgeon,Spears-Jackson,107247.0,841,Good,cab5079b-aa1e-4758-a1c0-56faa248b105,Single-family Home,Lindaborough,18343.24,2024-05-18,2024-12-02,8996.41,Late
a07c9c61-9731-49a0-8e23-e4f1a1f4d091,Katie Pham,daltonsantos@example.net,+254747293627,36,Married,Unemployed,Arts administrator,"Martin, Robertson and Johnson",32422.94,831,Poor,0369b2d1-1024-49a6-86d7-56d287ed9879,Condominium,New Danielview,22582.3,2023-11-09,2026-03-10,7103.35,Default
ee1259f5-8b2d-4aca-8965-dbe3509e4b3b,Whitney Kelley,walkerlori@example.net,+254719089201,43,Divorced,Retired,Medical sales representative,Hicks-Stevens,30042.85,375,Average,aee4008a-df24-4808-a2ae-b2367126fa4f,Condominium,West Sharon,23464.42,2023-07-09,2025-10-22,9993.71,On-time
e99345c8-4d10-42b4-9ac8-397c91b033b0,Eric Schwartz,charleswelch@example.org,+254724905604,52,Single,Employed,Financial manager,Robinson LLC,31734.04,752,Average,c437660e-e9db-490f-8914-56932c8dda83,Single-family Home,Lake Monique,15253.38,2024-05-07,2024-10-18,6536.6,Default
3b96dfb3-d2b7-409b-bc2b-e352ee8e50cf,Haley Ponce,joecarey@example.com,+254743750305,21,Single,Unemployed,Fitness centre manager,Eaton-Butler,127690.11,772,Poor,144f2d77-a3e1-4519-ab71-6d7395a80abb,Apartment,Bennettport,30811.08,2024-03-23,2024-09-22,8176.34,Default
22f0c123-0c8e-4203-8261-d6180bb1394a,Amy Soto,xtanner@example.com,+254796570196,20,Divorced,Self-Employed,General practice doctor,"Marshall, Williams and Gibson",46974.68,669,Average,18b229ab-1d16-4853-a963-5063dcd2450f,Apartment,North Caseyport,41082.37,2022-12-01,2025-02-21,6817.86,Default
6918ca2e-d39a-44fa-aa1e-cbb2443436e9,Lauren Weiss,phillip74@example.com,+254788179987,45,Widowed,Student,Agricultural consultant,Torres-Frost,62407.47,389,Average,ce83d3ca-315a-410b-9e67-6aaa6e4cb4f4,Apartment,Hartton,24321.84,2023-05-10,2026-05-17,8661.61,On-time
82bb8a37-1d88-4c2a-82bd-43201e6a3f82,Jose Wilkins,phorton@example.org,+254747096894,68,Widowed,Unemployed,Illustrator,Underwood and Sons,101715.92,756,Poor,7390a972-04c1-4c85-ada8-25f7041b1ac4,Apartment,North Lisa,22434.94,2022-09-11,2026-02-26,5381.43,On-time
d2bcd5e1-7785-45dc-9444-c478e625fb3f,James Small,millsruben@example.org,+254747972864,26,Divorced,Student,Chiropodist,Kennedy LLC,174788.47,320,Average,51c6dc37-54f8-43b0-810d-eba8dcf30c39,Condominium,Callahanstad,13052.2,2024-04-11,2025-11-30,7771.03,Default
6d742e29-58b0-4877-a27a-689455495508,Stephen Wagner,natalie67@example.org,+254749517137,63,Divorced,Retired,Equities trader,Perez and Sons,115869.74,352,Good,274108e4-d4cb-4cd2-84e4-13eeb4e9ad15,Condominium,Rogersburgh,23097.64,2022-10-20,2026-03-13,6064.42,On-time
9a88b37e-6c2e-4b98-b7db-ab44c802535a,Joseph Miller,pvargas@example.net,+254749756838,61,Married,Unemployed,"Geologist, wellsite","Wright, Meyer and Ballard",145304.49,718,Poor,b50f96dc-051b-4e28-9fd4-73d600701959,Single-family Home,West Andrewview,45141.21,2023-02-06,2026-05-12,8169.55,Late
0e2d65bf-5f7c-43ea-8ad5-eb2cb42cdd5c,Rachel Mclean,stephanie11@example.net,+254789986425,54,Widowed,Self-Employed,Health visitor,Jones Inc,58794.41,564,Good,dad5d680-92b7-44b9-a451-04f3da65b372,Condominium,Gardnerfurt,45269.36,2023-08-20,2024-12-03,9818.7,Late
d09cf27e-7036-4c34-98ff-255ac4445e48,Lance Smith,gomezjulia@example.net,+254732152606,39,Divorced,Employed,Chief Executive Officer,"Huff, Dixon and Cruz",94886.06,755,Average,c911351f-bc45-4182-b361-814d7618def7,Apartment,Lake Vanessa,15003.31,2022-06-09,2025-09-29,8098.93,Late
b70f3ade-16ea-4545-9ac1-5e432aaf12bd,Thomas Cochran,oliviatownsend@example.net,+254733446042,23,Widowed,Unemployed,"Journalist, broadcasting",Cox LLC,74082.18,619,Poor,682cae66-b881-4fcb-a719-70c13076b43e,Condominium,Jillberg,41213.21,2022-12-22,2024-06-09,7003.06,Late
88e65624-41f5-475c-9fa5-44a35e159de3,Stephen Mcclain,ppatterson@example.net,+254725833292,48,Single,Retired,"Doctor, hospital",Avila Ltd,119559.66,340,Average,5e1b8f65-473b-4413-9043-788a9cc29f84,Apartment,Robertmouth,42817.33,2023-08-05,2024-07-28,8956.03,Default
fc8a7bff-c9b4-4509-b092-f01b5c392def,Heather Adams,khess@example.net,+254751309612,39,Divorced,Student,Arboriculturist,Parrish and Sons,23147.62,594,Good,9b92da5e-be75-4aac-85f4-075e6179c634,Single-family Home,Banksland,47862.63,2024-04-23,2025-05-10,6355.66,Default
15e582ad-daaa-49c1-9fd8-0cca193189fc,Lindsay Morrison,carlsoncharles@example.com,+254730103632,70,Married,Unemployed,Archivist,Phillips Group,62669.49,675,Poor,42216e85-45a3-4bfd-adbd-0375e52f744b,Condominium,West Codyborough,41329.31,2023-05-24,2024-10-25,5614.9,On-time
